source_name,sha256,bytes,catalog_classification,canonical_authority_class,normative_use,descriptive_use,currentness,acceptance_status,direct_read_requirement,value_preservation_or_reuse,supersession_status,hard_prohibition,content_structure,mission_rule,current_owner_accepted_target,review_scope,foundation_intake_status,foundation_implementation_authority,foundation_intake_note
CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,935cf1c766bb2a7aaa4158c6eb27ee0a2aba50d8fe46437e064387fd59875af5,338066,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: OWNER_REQUIREMENT_ID, SOURCE_DONOR, BLUEPRINT_REQUIREMENT_ID, BLUEPRINT_SELECTOR_FUNCTION_INTERACTION_ID, OWNER_REQUIREMENT_TEXT, SEMANTIC_OWNER, STATE_OWNER, COMMAND_OWNER, PRESENTATION_STYLE_OWNER, SHARED_CORE_OR_DOMAIN_ADAPTER, CURRENT_PRODUCTION_BRANCH, CURRENT_PRODUCTION_SHA, PRODUCTION_FILE, PRODUCTION_COMPONENT_SYMBOL, API_SERVICE_PERSISTENCE_OWNER",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_BLUEPRINT_TO_PRODUCTION_TRACEABILITY_MATRIX_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.json,26aa851c316432b36045e07ebec56d92b2dd050f8ca89c6b8d0735562114f645,428091,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.4_FINAL_CLOSURE_HARDENED.csv,188c7713206a6b212949961e2ff397f5417bbf78a164179aede6b581bf803535,34617,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: CORRECTION_ID, HISTORICAL_TITLE, SEVERITY, CORRECTION_CLASS, DEPENDENCY_STAGE, EXECUTION_STATUS, EVIDENCE_EXECUTED, REMAINING_PROOF_OR_GATE, FILES_FROM_HISTORICAL_REGISTER, HISTORICAL_RECOMMENDED_ACTION, SELF_ACCEPTANCE, GITHUB_OR_GOVERNED_DRIVE_PRODUCT_MUTATION, WRITER_VERSION, WRITER_SOURCE_TREE_SHA, WRITER_SOURCE_MANIFEST_SHA256",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.csv,7d9599c70cfc41ac32c4391af9de1c79940e61f6129d4352ae548458c2344e52,36088,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: CORRECTION_ID, HISTORICAL_TITLE, SEVERITY, CORRECTION_CLASS, DEPENDENCY_STAGE, EXECUTION_STATUS, EVIDENCE_EXECUTED, REMAINING_PROOF_OR_GATE, FILES_FROM_HISTORICAL_REGISTER, HISTORICAL_RECOMMENDED_ACTION, SELF_ACCEPTANCE, GITHUB_OR_GOVERNED_DRIVE_PRODUCT_MUTATION, WRITER_VERSION, WRITER_SOURCE_TREE_SHA, WRITER_SOURCE_MANIFEST_SHA256",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_C001_C032_CORRECTION_LEDGER_v1.1.5_PRE_COLAB_SOURCE_COMPLETE.json,4598bc43acbfb4e66fbca1bf07d031f3b9b6e7e0e4e38adb78555406a8da142c,50992,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_C025_CURRENT_HANDOFF_v1.0.md,27cdd4a791c836f6d012059b6b1a1c64b92f7945b38c6a3ec0708e5c2bec280e,1996,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,CEP W01/W02 C025 CURRENT HANDOFF v1.0 | Read first | Do not redo | Proven | Current blocker | Exact continuation,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_C025_FORENSIC_EXECUTION_REPORT_v1.0.md,0c6c7d912c46f60d4bd5dfd43d376cecd933e1ea6269083512c190bb3916d358,6760,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,CEP W01/W02 C025 FORENSIC EXECUTION + CORRECTION REPORT v1.0 | 1. Starting candidate | 2. Proven execution chronology | Bootstrap/input custody | CELL00 | CELL01 | CELL02 initial failure | CELL02 hotfix hash incident | CELL02 post-orchestration execution | 3. Runtime-discovered correction waves | Wave 1 | Wave 2,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_CELL_02_5_STATIC_VALIDATION_RECEIPT_v1.0.json,991663909b75739695304af41defbc222e5dc33a9f9d53e52ebc12a744852d4d,1279,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"JSON keys: version, classification, cell, sha256, checks, status, runtime_execution_required",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_CLEAN_PROVEN_PATH_v1.0.1.ipynb,8f585f3ceb16330b5798077331831b17279b6e52beab958137f571aa8d714c31,117128,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_CLEAN_PROVEN_PATH_v1.0.1_SHA256.txt,2a8a9f925838d810267158da8853fe8ca6232b32aebf10d076519b90e5fdff8c,115,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_CLEAN_PROVEN_PATH_v1.0.ipynb,deda6a966a4d373c48175f245c88f85ef8c27da00e0b30b24e1187f7af88c520,90797,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_CLEAN_PROVEN_PATH_v1.0_SHA256.txt,d3fc6a9b6a370e05f9b59a0c4393fd6eff95a957bf654e6d63307096eb356701,113,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_FINAL_EVIDENCE_TASK_v1.0.zip,530c113d7079095d3e04a22ed09cba819014f0be744b4dff689d41558c56fcb3,23070,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,"ZIP members=8; types={'.md': 2, '.py': 5, '.json': 1}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_FINAL_EVIDENCE_TASK_v1.0_SHA256.txt,153af9d04ee4d35053a8579a32ff2abae2a581f600079e927a1a605c0458a1d7,113,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_FINAL_RUNTIME_DB_BROWSER_EVIDENCE_PACKET_v1.0.md,66cfbbb919ff0e50cc8ab5f97af5d54292b96359019ebd01a5e53566cbadc509,2821,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,CEP W01/W02 — COLAB FINAL RUNTIME / DB / BROWSER EVIDENCE PACKET v1.0 | Exact candidate | Entry gate | Mission | C025 — real application/database | Build/type/test | C026 — browser/reference/interaction | Evidence classes | External gates | Stop condition,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_TASK_C025_TO_C026_CUSTODY_BRIDGE_ADDENDUM_v1.0.md,3ed7cd74b38eb1e1d3f4f75bda594539b0520d111f5077581c20417b0e0ed13e,1507,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,CEP W01/W02 COLAB TASK — C025→C026 CUSTODY BRIDGE ADDENDUM v1.0 | Why this addendum exists | New mandatory bridge cell | Explicit prohibitions | Next,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_TASK_CONTRACT_v1.0.md,fc855e8e3302e7b9b0d30ac46ca0b8d6878978e12a414cbf48160ff365bba8e3,4524,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,CEP W01/W02 — NEW COLAB FINAL EVIDENCE TASK CONTRACT v1.0 | 1. Exact input identity | 2. Drive task root | 3. Runtime model | 4. Candidate staging | 5. Required exact toolchain | 6. C025 evidence | 7. C026 browser evidence | 8. Screenshot admissibility | 9. Secrets | 10. Final state,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_COLAB_TASK_STATIC_VALIDATION_RECEIPT_v1.0.json,cf6228045aa428e20167555b5baa4be38ad8c528df19e28a5699d06be5503d5c,3282,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"JSON keys: artifact, classification, expected, checks, pass, notes",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_CONTROLLER_v1.1.5.1_PRE_COLAB_MICRO_CORRECTION_EVIDENCE.zip,e2e182ec7a21db93ea53d58f0d8b49de021d11fb1cd9b7bb1cd52d633ea5b4ad,38744,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,"ZIP members=13; types={'.log': 8, '.json': 2, '.md': 1, '.csv': 2}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_EXPLICIT_GATES_REGISTER_v1.1.4_FINAL_CLOSURE_HARDENED.csv,7345830656c3b467dc668e0e8c4a55b3887981ae2458a4ed8ec9ae603a3d1beb,4194,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: GATE_ID, CLASS, STATUS, AFFECTED_ROWS, OWNER_BOUNDARY, SOURCE_IMPLEMENTATION, REASON, REQUIRED_TO_CLOSE, FORBIDDEN_SHORTCUT",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_EXPLICIT_REMAINING_GATES_REGISTER_v1.1.5_PRE_COLAB.csv,cb2ac76bfc1c9607f15d5d0c6c09adeab2e2141af4ad691ec0521d70e7623281,5582,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: GATE_ID, CLASS, STATUS, AFFECTED_ROWS, OWNER_BOUNDARY, SOURCE_IMPLEMENTATION, REASON, REQUIRED_TO_CLOSE, FORBIDDEN_SHORTCUT",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_FINAL_CLOSURE_TEST_AND_ASSURANCE_RECEIPT_v1.1.4.json,cdb2269b9811f8537e4914381e97c8ba16e83865c995245c9d7345dc31b00682,4952,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"JSON keys: artifact, classification, lineage, traceability, change_scope, executed_checks, environment_gates, remote_mutation, notes",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_POST_DEEP_AUDIT_SUCCESSOR_CONTROL_CYCLE1_v1.0.md,2d1830a951c9aec5dbac02b525f381b9416b1593bfb8e2a03684b0102f7ff550,4833,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,CEP — W01 + W02 Astra Mission #1 — Post-Deep-Audit Successor Control — Cycle 1 v1.0 | 1. Classification | 2. Source identity established | 3. Direct Blueprint → production conclusion | 4. Assurance Factory | 5. Controller decision | 6. Big Boss consumption | 7. Colab role | 8. Stop gate after Cycle 1,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRE_COLAB_SOURCE_COMPLETION_ACCEPTANCE_MATRIX_v1.0.csv,6c8402ecf2ca7663509041d16c886f66dd2702e055738b9e159a2da5bcd7608e,3065,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: ID, SEVERITY, SCOPE, REQUIRED_CHANGE, PRIMARY_OWNERS, ACCEPTANCE_PROOF, FORBIDDEN_SHORTCUT",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRE_COLAB_SOURCE_COMPLETION_ACCEPTANCE_MATRIX_v1.1.5_COMPLETED.csv,d941e0aef7538ff382f05324467673b993a757d6939ac1846a742e7850b15a20,6955,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"CSV: index, ID, SEVERITY, SCOPE, REQUIRED_CHANGE, PRIMARY_OWNERS, ACCEPTANCE_PROOF, FORBIDDEN_SHORTCUT, WRITER_SOURCE_STATUS, EXECUTED_PROOF, RUNTIME_BROWSER_DB_STATUS, ANTI_LOSS_RESULT, SELF_ACCEPTANCE",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
