atom_id,ontology_id,kind,owner,requirement,source_ref,disposition,physical_authority,implementation
ATOM-CAP-W05-HLT-007,CAP-W05-HLT-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Bind to real observation sources with observed_at/freshness.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-008,CAP-W05-HLT-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Worker liveness and queue metrics must remain distinct read models.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-HLT-009,CAP-W05-HLT-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05HealthDomain,Refresh action must not fabricate durable run history.,05_W05/01_HEALTH_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-001,CAP-W05-PRC-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,request/job/attempt identity.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-002,CAP-W05-PRC-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,"`retry_wait`, `timed_out`, `cancel_requested`, `cancelled` as distinct states.",05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-003,CAP-W05-PRC-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Retry attempts/backoff/ceiling/reason/correlation/idempotency.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-004,CAP-W05-PRC-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Processing→Validation orchestration as target pending technical truth.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-005,CAP-W05-PRC-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Processing lifecycle/state machine.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-006,CAP-W05-PRC-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Job attempt/retry/cancel semantics.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-007,CAP-W05-PRC-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Orchestration handoff to Validation.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-008,CAP-W05-PRC-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Map request/job/attempt IDs separately.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-009,CAP-W05-PRC-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,Cancellation requires truthful external-worker acknowledgement semantics.,05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-PRC-010,CAP-W05-PRC-010,DOMAIN_CAPABILITY_OR_CONTRACT,W05ProcessingDomain,"Validation transition must bind actual orchestration, not mock UI state.",05_W05/02_PROCESSING_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-001,CAP-W05-VAL-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Technical validation status and exact errors.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-002,CAP-W05-VAL-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Safe error path/schema/digest/recovery.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-003,CAP-W05-VAL-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Clear distinction between technical validity and knowledge/scientific/pedagogical acceptance.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-004,CAP-W05-VAL-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Schema/type/signature/conformance checks.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-005,CAP-W05-VAL-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Technical validation results.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-006,CAP-W05-VAL-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Validation service outputs must bind exact artifact/revision/digest.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-VAL-007,CAP-W05-VAL-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05ValidationDomain,Keep validation result separate from admission/review/Mastery truth.,05_W05/03_VALIDATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-001,CAP-W05-AUD-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Application-level append-only + SHA-256 hash-chain claim unless stronger DB enforcement is proven.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-002,CAP-W05-AUD-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Hashing explicitly not encryption.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-003,CAP-W05-AUD-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,"`first_invalid_sequence`, correlation, filters, history, error-vs-empty semantics.",05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-004,CAP-W05-AUD-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Audit event/history/correlation/filter semantics.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-005,CAP-W05-AUD-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Hash-chain integrity verification.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-006,CAP-W05-AUD-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Map actual append-only enforcement and hash-chain verification location.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AUD-007,CAP-W05-AUD-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05AuditDomain,Expose integrity failure sequence and correlation IDs.,05_W05/04_AUDIT_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-001,CAP-W05-AIB-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,`MANUAL_ONLY / PROVIDER_NEUTRAL`.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-002,CAP-W05-AIB-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,No provider API/credentials/polling/embeddings/automatic acceptance.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-003,CAP-W05-AIB-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Human `ACCEPT / EDIT / REJECT / DEFER / REQUEST_EVIDENCE`; ACCEPT creates draft only.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-004,CAP-W05-AIB-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Proposal/source/revision/digest/provenance identity; invalid provenance fails closed.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-005,CAP-W05-AIB-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Manual proposal intake/adjudication working state.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-006,CAP-W05-AIB-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Draft-generation boundary.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-007,CAP-W05-AIB-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Provenance validation.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-008,CAP-W05-AIB-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,No provider credential/service integration from this Surface.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-009,CAP-W05-AIB-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Human decision audit/provenance and draft creation must map explicitly.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-AIB-010,CAP-W05-AIB-010,DOMAIN_CAPABILITY_OR_CONTRACT,W05AIBDomain,Canonical publication remains outside this Surface.,05_W05/05_MANUAL_AI_BRIDGE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-001,CAP-W05-BKP-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Distinguish create / verify / stage / isolated drill / compare / activation pending-or-abandoned.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-002,CAP-W05-BKP-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,No ordinary web-child authority for production restore activation.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-003,CAP-W05-BKP-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Do not call signed/verified/integrity-protected packages encrypted unless encryption is proven.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-004,CAP-W05-BKP-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Issue #5315 package-time schema architecture remains gated.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-005,CAP-W05-BKP-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Backup package lifecycle.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-006,CAP-W05-BKP-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Restore drill/stage/compare semantics.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-007,CAP-W05-BKP-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Activation boundary.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-008,CAP-W05-BKP-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Separate drill environment from activation.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-009,CAP-W05-BKP-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Activation requires explicit Parent/Owner authority path.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-BKP-010,CAP-W05-BKP-010,DOMAIN_CAPABILITY_OR_CONTRACT,W05BackupDomain,Package schema binding deferred until #5315 resolution.,05_W05/06_BACKUP_RESTORE_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-001,CAP-W05-REL-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,PUSH != ACCEPTANCE.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-002,CAP-W05-REL-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Technical PASS != authorization.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-003,CAP-W05-REL-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Authorization != deployment.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-004,CAP-W05-REL-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Evidence binds exact candidate SHA/tree; evidence for A cannot satisfy B.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-005,CAP-W05-REL-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Release candidate/readiness/authorization/deployment state model.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-006,CAP-W05-REL-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Exact candidate evidence binding.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-007,CAP-W05-REL-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Release state machine must bind exact commit/tree/artifact evidence.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-008,CAP-W05-REL-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Authorization and deployment actions require real authority checks.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-REL-009,CAP-W05-REL-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05ReleaseDomain,Do not collapse CI PASS into release approval.,05_W05/07_RELEASES_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-001,CAP-W05-CFG-001,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Secret-safe whitelist-based operational config.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-002,CAP-W05-CFG-002,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Read-only operational config by default unless newer direct authority opens mutation.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-003,CAP-W05-CFG-003,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Presentation preferences != operational configuration mutation.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-004,CAP-W05-CFG-004,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Present value != approved value; source/freshness/restart requirement explicit.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-005,CAP-W05-CFG-005,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Operational configuration values/source/freshness/restart requirements.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-006,CAP-W05-CFG-006,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Governed operational config change boundary.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-007,CAP-W05-CFG-007,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Strong separation: `GlobalPreferenceCore` vs operational Configuration backend.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-008,CAP-W05-CFG-008,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Whitelist/redaction and source provenance required.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-W05-CFG-009,CAP-W05-CFG-009,DOMAIN_CAPABILITY_OR_CONTRACT,W05ConfigurationDomain,Any mutation needs explicit newer authority and validation.,05_W05/08_CONFIGURATION_DECISION_CAPSULE.md,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-001,CAP-INVARIANT-001,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Today projection != Canonical domain store — Today reads/projects; it does not become a second store.,NC-001,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-002,CAP-INVARIANT-002,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Progress/completion != Mastery — W04 owns Mastery; Today/Learn progress is projection/activity context.,NC-002,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-003,CAP-INVARIANT-003,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Presentation preference != Canonical content metadata — Rendering choice never silently rewrites document/block/note language/direction metadata.,NC-003,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-004,CAP-INVARIANT-004,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Global UI preference != W05 operational Configuration — Theme/locale/keymap/etc. are not system config mutation.,NC-004,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-005,CAP-INVARIANT-005,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,R&Q working review != W04 formal Review — R&Q analysis can inform; W04 owns request/assignment/findings/decision/closure.,NC-005,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-006,CAP-INVARIANT-006,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Visual representation != Canonical object — representationId != canonicalObjectId where representation instances exist.,NC-006,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-007,CAP-INVARIANT-007,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Spatial geometry != Domain relationship meaning — Node/edge placement cannot auto-author domain relation semantics.,NC-007,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-008,CAP-INVARIANT-008,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Enterprise canonical aggregate != Digital Twin — Twin points to/extends Enterprise identity with explicit simulation-local objects.,NC-008,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-009,CAP-INVARIANT-009,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,"Scenario != Enterprise — Scenario is portable definition/Environment Contract, not Enterprise aggregate.",NC-009,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
