function,source_line,source_sha256,source_line_sha256,categories,disposition,target,target_line,symbol_present,change_reason,parity_evidence,remaining_work
clearFormattingInRange,1496,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c1185a01425c2b4be86cfd8f0ebe98c1d2aa33d137aa4d0b85d6fea868570451,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,325,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
replaceCodeAnnotationRange,1497,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0b3268da70fe8f23190aec308cb5acaf6914341901cff24e70547c64608d194c,"[""SELECTION"", ""CODE""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,326,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
restoreCodeSelectionAfterRender,1498,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5fb07bba9f8d15fdf4b1a984b38af577d9a8f1eb9dd3543f20ea5c729fa0f3a0,"[""SELECTION"", ""CODE""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,327,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
applyCodeAnnotation,1499,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6fdfc2af951426baa7a12100278edb94739d624e231fea90be519b6057022cdc,"[""CODE""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,328,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
colorSwatches,1500,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,3a3d6c896271f1c04f87ad0f3477b775a2d26e8d1f342e793fb41bb38896412e,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,329,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderSelectionToolbarButtons,1501,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,71acaa098b34009bb31a8c7eeab4efc676051e1a059595d488b1c3dea60ec293,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,330,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
refreshSelectionToolbarState,1503,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,341992a53fa23228251fe746212a9dc110352b6145efbe1584012bb7b1074250,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,332,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
updateSelectionToolbar,1505,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,201c09fa7a11bf2cc33f65e1fe7aa4ba0a486ac03be561454936ab40903bc164,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,334,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
positionSelectionBar,1506,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,9bd1f7dbb1fe4dfd821d8f9b53bca0feedd63a5270fed81ca2cf3086a4e4b345,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,335,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
restoreCapturedSelection,1507,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,08482c342faf60089c884ef288fbdb9408770285833c0110ed6adc6f6733469b,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,336,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
copySelectionText,1508,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,bb1a8f1b98dc11cbdd5494a17ae0cd65972f9af736550529734f788186aff490,"[""SELECTION"", ""CLIPBOARD""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,337,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openSelectionBlockMenu,1509,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,380f60f1e5fdff26a394d6f8ce154402864586a72c4210c77316a7326810218a,"[""UNIFIED_EDITOR_BLOCK"", ""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,338,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openInlineTarget,1510,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,8dc7bdfbedbb5222d0c7e85fad3c89ad83f5009a4f799b5b1f5645277453da31,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,339,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
closeInlineTarget,1511,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6e7fb60fa5c7edc5dd5c313cffb2812fdc267b61ff652dbac5aac2bc5be5d088,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,340,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
applyInlineTarget,1512,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0d02578bfdc64f1cda1e1729aee05890f3c1f8f9b78cca01472a9e437b127263,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,341,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
applyInline,1513,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0f451742cf26222be85e92e958164f331ff7c3cfd3d28aa0483d118d58c757cd,"[""SELECTION""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,342,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderStructureTree,1515,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,dd09f7cbd0629492ed03da07b6a3bc593a23718b5818e7e947d599d8b5ac74ec,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,344,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderStructure,1518,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,1e399d06ba20703665abee1dd4df31b7ee4f57ef4b1c4e99c4adc4fe2c5a2435,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,347,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
syncLibraryControls,1519,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,32b1f694455061ef0748d64270b6ebfa488bb436f40f03f5a806ddce262167cf,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,348,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
treeContainsMatch,1520,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,ed6ab34b07cc23b41c4f1c73f4206f21b0bfae19112d2802ac87bd58f6042bcd,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,349,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderTreeNode,1521,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,4cc165d2ec16588390d669af174080e4c6624db85c9296289115b227975867a0,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,350,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
highlight,1522,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,b528e4b0ef70b6b04bffbcf2e217d9c6a03062e1c09e1f27402246344704f2d4,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,351,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
findTreeNode,1523,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,711d596b5780563f5877a6d5926dfcffffcb4065355066b19d289a1eec095363,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,352,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
findTreePathByKu,1524,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5c55b70157aeca7d1426a8049e34b9385ea6aab2059814d661b9c4676321e371,"[""OTHER""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,353,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
switchKU,1525,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,44f8f3ddfca8fc5f95a130c7288a4939691168c541b7f514b131af55e6305fbb,"[""OTHER""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,354,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
syncFixtureHeader,1526,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,12fccb93128c43cc8fd87917d3881fae0a460139c157d07bc8459613191dbd2a,"[""OTHER""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,355,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
visibleTreeItems,1527,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,8e0f872cc6fe09ac20c56dee9a13833d7f37aa697b618a9bee30903c498664f4,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,356,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
treeKeydown,1528,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5d4b192bd742f13864095d22e18bb3326c9a6a5badee4e31f1393bf8366dbd94,"[""OTHER""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,357,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
contextBlockId,1531,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,288c4c23d6324914fb6d892d15606a1730639efe24df3359ed2632f33e0c16cc,"[""CONTEXT_INSPECTOR"", ""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,360,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
syncContextScopeButtons,1532,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,362d1b67331b4c83de0770bb5d12926b2b8b43ff6d5befe8b30bf0485ca5a2cf,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,361,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderContextLenses,1534,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,586287061a66b5abeb9d6e2e40830419572ea5d828ec261d56d61cdb73e7a49d,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,363,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
contextTarget,1535,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,809412ddc1c39d2185049682289200e1367270fadb6febff17cc3661c4e05046,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,364,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
inspectReadBlock,1537,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,e9337cf070f7ca1ac54082b0cd9f341d7dc2dddbfae9657870a5c18c4d2d6725,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,366,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
readerBlockMenuHTML,1538,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,07853b66f19ce1842a50e70e8fc31a129527ba41c6b6077a59f099042b5535b1,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,367,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openReaderBlockMenu,1539,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,24f4b484c84bdc1c479f8c08196e716684239f6ea8c638a9753a3ceeef2ec47b,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,368,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
bindReaderReference,1540,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6224bd8385ffe888663942906bf188530f95b2a3a10052be928b99f67c14127c,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,369,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
unlinkReaderReference,1541,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5a1798eea183b26191bca8eb81946fe33f1a25b517a9769039e6db684b12f2f3,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,370,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderInspector,1543,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,ec995ace96566acf3631137cb66d8ccba5aacdad159d817e66df4a6cebca5a8b,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,372,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
lensTitle,1545,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,183c4b5cff7e2cb81430e13585a0fd93b57f968c718c47d412954b6d1d875078,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,374,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
overviewLens,1546,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0c8e1bb6cf09996148bc12497926f3e35188b6c27b7198df2cc0a4a36606c71f,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,375,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
arrayLens,1548,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,642badd5b89d37528cab9bccbbe0d6e7562aee59371cef2608a02651b2f12de8,"[""CONTEXT_INSPECTOR""]",FOUNDATION_REUSE,dist/foundation/accepted-runtime.js,377,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
sourceLens,1549,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,5c95e9e411c5147b87a1cfad9090a0f14c9fc57be9a3e34668706bd7b7ee1110,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,378,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
relationLens,1550,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,81866342ee07a4c8b4d1e4e940db2ed28bbf6f63831c542955ea48f0a79e727c,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,379,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
labLens,1551,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6915c4f91cd8631ffe6ca8c22aada32f2add658c4e1c3e72d0cb2f25906b62ec,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,380,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
projectLens,1552,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,bfc6ee64739e2e952d303ef08714b8c2f32e7cea127c98966253a59798ccf957,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,381,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
evidenceLens,1555,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,9b2a30b7e9ebd1473638f3068f027f12ce930e252b5aa1ad72ffac83db825e4a,"[""CONTEXT_INSPECTOR""]",DOMAIN_ONLY,dist/foundation/accepted-runtime.js,384,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
relatedNotes,1556,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,435c7e5562389e386931720429d43471f857a01506188bae3a5f68081b349ee2,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,385,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
notesLens,1557,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,64905fa46e3dc0174c20c2802166fcdffe9995c15a937ece47f3fa94b66e736f,"[""CONTEXT_INSPECTOR"", ""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,386,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
historyLens,1559,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,6bc49a09a97fbc1898f6aee251e2396145420f1561c0c2147acca21abe1d0645,"[""CONTEXT_INSPECTOR"", ""HISTORY_RECOVERY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,388,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
createNote,1560,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,74ede3849c156dc1c90eec862aa6879c123ff0f749b8dbd36f8e0850b191a85a,"[""NOTES_STICKY""]",PRESERVE_AND_IMPROVE,dist/foundation/accepted-runtime.js,389,True,Extension seam / shared preference or command delegation,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderNotes,1562,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,cd07a7e84ae2b1de35015a385393eddb76a94ea5197cd7d58c457185e5ef83f6,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,391,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
renderNoteWindow,1563,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,bcded2201e42d35d777144898a2181c4c5f2e93e30c56eba9d7eba592a675833,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,392,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
updateNoteStatus,1564,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,02759d1ef9ef9938d8674e8e52793a3159b58f8b084e1043fb549a70d66fcc54,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,393,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
openNote,1565,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,1706a9cda4243fd7568cc6003470eddd65f7f46cc193f42b58b1ba6b540b788a,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,394,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
togglePin,1566,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,c7877a5728ab8a05713d570f3b00b58eb6e62d27f4603467732da3551b879ccd,"[""UNIFIED_EDITOR_BLOCK""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,395,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
requestNoteClose,1567,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,852847a94554f8c3397891492127e0f0c8206f3ac5b0260883a67f551f0b0b65,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,396,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
closeNoteWith,1568,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,a5c7fdaba9f2f07fa354fb2f1234c004c0f6d72074d54733d367396c0f576697,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,397,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
popoutNote,1569,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,f63c1241ad574ed2b0a43fb3d849982b90c1b5b39b54c44aac75cf2a04b3b6c2,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,398,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
clampNote,1570,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,696299b2bd7e68f38d48c18fcb446183c0366a16939ca13f35804bccb209765f,"[""NOTES_STICKY"", ""RESPONSIVE""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,399,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
noteKeyboardAdjust,1571,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,0a5a31bf9d98b4c3fa9c8fc13103a22937aa4b5778ab73f618287bb0d633b4cc,"[""NOTES_STICKY""]",FAMILY_ENGINE,dist/foundation/accepted-runtime.js,400,True,Original implementation retained under one module mount,"SOURCE_PRESERVATION_VERIFIED; behavior coverage by assurance receipts, not 330 blanket passes",Modular separation by family without parity regression; full behavior regression OPEN
